algo,dim,fid,iid,run,eval,final_cost,current_cost,x1,x2
DCS,2,3,1,1,53,2.23088699134576e-14,34.5469494785,-4.675639,1.885614
DCS,2,3,1,1,54,2.23088699134576e-14,123.9762433916,-1.681893,-0.803008
DCS,2,3,1,1,55,2.23088699134576e-14,75.8234029344,-2.831356,0.145725
DCS,2,3,1,1,56,2.23088699134576e-14,74.0146406040,-1.354644,-0.210217
DCS,2,3,1,1,57,2.23088699134576e-14,71.5498996485,-0.643604,0.088871
DCS,2,3,1,1,58,2.23088699134576e-14,133.7295219599,4.201161,4.371181
DCS,2,3,1,1,59,2.23088699134576e-14,21.3400260685,0.636265,1.369380
DCS,2,3,1,1,60,2.23088699134576e-14,94.5385528568,-1.053949,-0.189468
DCS,2,3,1,1,61,2.23088699134576e-14,123.3892785007,-0.534440,-0.829728
DCS,2,3,1,1,62,2.23088699134576e-14,152.2777312151,4.493791,-0.707699
DCS,2,3,1,1,63,2.23088699134576e-14,24.3155445095,-4.675018,1.936966
DCS,2,3,1,1,64,2.23088699134576e-14,84.2565917633,-3.162161,-0.195326
DCS,2,3,1,1,65,2.23088699134576e-14,36.8901777022,-2.196244,0.929891
DCS,2,3,1,1,66,2.23088699134576e-14,146.2601084969,0.373625,4.645412
DCS,2,3,1,1,67,2.23088699134576e-14,81.9609195191,3.436182,0.994307
DCS,2,3,1,1,68,2.23088699134576e-14,155.2138811263,-1.544150,-1.481841
DCS,2,3,1,1,69,2.23088699134576e-14,234.9932468847,-3.880509,-2.246010
DCS,2,3,1,1,70,2.23088699134576e-14,44.1252396742,0.836028,3.907289
DCS,2,3,1,1,71,2.23088699134576e-14,69.8358440027,-2.042911,4.191896
DCS,2,3,1,1,72,2.23088699134576e-14,94.1938874708,1.991016,-0.040788
DCS,2,3,1,1,73,2.23088699134576e-14,58.3637418808,1.548823,0.978408
DCS,2,3,1,1,74,2.23088699134576e-14,262.6348840593,-0.307575,-2.803400
DCS,2,3,1,1,75,2.23088699134576e-14,367.9689774387,3.987788,-3.401754
DCS,2,3,1,1,76,2.23088699134576e-14,52.1171216539,-1.146535,0.463706
DCS,2,3,1,1,77,2.23088699134576e-14,397.9393986895,1.990180,-3.916523
DCS,2,3,1,1,78,2.23088699134576e-14,44.2197119453,-0.259626,0.454703
DCS,2,3,1,1,79,2.23088699134576e-14,154.7125146430,-2.249771,4.969140
DCS,2,3,1,1,80,2.23088699134576e-14,474.0639044816,1.266782,-4.747511
DCS,2,3,1,1,81,2.23088699134576e-14,76.3657859540,-2.418151,-0.186227
DCS,2,3,1,1,82,2.23088699134576e-14,110.4303863811,-0.322137,-0.833563
DCS,2,3,1,1,83,2.23088699134576e-14,31.7191652894,-2.669794,1.389850
DCS,2,3,1,1,84,2.23088699134576e-14,50.9721168629,-1.331564,0.089253
DCS,2,3,1,1,85,2.23088699134576e-14,16.2753376011,0.835536,2.032837
DCS,2,3,1,1,86,2.23088699134576e-14,15.1512842300,0.898640,1.999975
DCS,2,3,1,1,87,2.23088699134576e-14,18.2453071102,-4.660725,2.011794
DCS,2,3,1,1,88,2.23088699134576e-14,23.6963091009,-1.546046,1.369380
DCS,2,3,1,1,89,2.23088699134576e-14,455.6650957832,-4.675018,-4.714216
DCS,2,3,1,1,90,2.23088699134576e-14,70.8342297601,0.841485,-0.037827
DCS,2,3,1,1,91,2.23088699134576e-14,25.6861660656,-1.745345,1.331015
DCS,2,3,1,1,92,2.23088699134576e-14,21.3390651992,0.640152,1.369626
DCS,2,3,1,1,93,2.23088699134576e-14,110.6696108868,-0.371063,-0.834254
DCS,2,3,1,1,94,2.23088699134576e-14,69.5281433138,3.595134,0.931886
DCS,2,3,1,1,95,2.23088699134576e-14,85.2467644067,-3.162550,-0.183366
DCS,2,3,1,1,96,2.23088699134576e-14,30.5397704120,-1.309468,1.190201
DCS,2,3,1,1,97,2.23088699134576e-14,57.5580850391,1.082342,0.800653
DCS,2,3,1,1,98,2.23088699134576e-14,226.5257693588,-4.276386,-2.268147
DCS,2,3,1,1,99,2.23088699134576e-14,34.6245788244,-1.972502,2.521698
DCS,2,3,1,1,100,2.23088699134576e-14,66.9869146281,1.548823,0.061676
DCS,2,3,1,1,101,2.23088699134576e-14,126.3340604110,0.277878,4.595948
DCS,2,3,1,1,102,2.23088699134576e-14,53.4153726563,-0.643604,0.799660
DCS,2,3,1,1,103,2.23088699134576e-14,23.5875376635,-4.661733,1.936924
DCS,2,3,1,1,104,2.23088699134576e-14,27.6097875621,-1.354644,3.715206
DCS,2,3,1,1,105,2.23088699134576e-14,32.4240671759,-0.064118,3.060562
DCS,2,3,1,1,106,2.23088699134576e-14,108.0672437921,3.436182,-0.071277
DCS,2,3,1,1,107,2.23088699134576e-14,138.1116849277,4.610073,-0.195326
DCS,2,3,1,1,108,2.23088699134576e-14,98.8374513750,0.901320,-0.423757
DCS,2,3,1,1,109,2.23088699134576e-14,48.3591550939,1.991016,1.530278
DCS,2,3,1,1,110,2.23088699134576e-14,80.9419160816,-1.256585,-0.189468
DCS,2,3,1,1,111,2.23088699134576e-14,29.5897037267,-1.618896,1.389865
DCS,2,3,1,1,112,2.23088699134576e-14,117.3477457059,-1.793421,-0.707699
DCS,2,3,1,1,113,2.23088699134576e-14,147.3790302538,-4.679676,4.645412
DCS,2,3,1,1,114,2.23088699134576e-14,163.6557323120,-1.207808,4.969140
DCS,2,3,1,1,115,2.23088699134576e-14,30.7849036695,-3.123797,1.759079
DCS,2,3,1,1,116,2.23088699134576e-14,79.1583074364,4.320717,3.334021
DCS,2,3,1,1,117,2.23088699134576e-14,164.3689722710,-1.121016,4.948099
DCS,2,3,1,1,118,2.23088699134576e-14,331.9298485520,-0.003823,-3.401754
DCS,2,3,1,1,119,2.23088699134576e-14,381.6089051053,-3.015071,-3.916523
DCS,2,3,1,1,120,2.23088699134576e-14,48.2421437043,0.492373,0.492373
DCS,2,3,1,1,121,2.23088699134576e-14,131.3523601812,-2.418151,4.646448
DCS,2,3,1,1,122,2.23088699134576e-14,44.6827191101,-0.467971,0.789985
DCS,2,3,1,1,123,2.23088699134576e-14,18.7636849445,-4.612237,2.245026
DCS,2,3,1,1,124,2.23088699134576e-14,80.8429613856,-3.208785,-0.196316
DCS,2,3,1,1,125,2.23088699134576e-14,57.1852065851,0.898640,0.398830
DCS,2,3,1,1,126,2.23088699134576e-14,109.4870721606,0.835536,-0.707827
DCS,2,3,1,1,127,2.23088699134576e-14,52.7027865019,-4.660725,0.459756
DCS,2,3,1,1,128,2.23088699134576e-14,83.6912398273,0.640152,-0.197864
DCS,2,3,1,1,129,2.23088699134576e-14,10.3972407975,0.636265,1.991909
DCS,2,3,1,1,130,2.23088699134576e-14,380.0176369707,-4.661733,-3.917216
DCS,2,3,1,1,131,2.23088699134576e-14,380.5603842301,-4.675018,-3.911798
DCS,2,3,1,1,132,2.23088699134576e-14,3.8145049261,-3.372672,1.967495
DCS,2,3,1,1,133,2.23088699134576e-14,29.8045387858,-1.354644,0.904602
DCS,2,3,1,1,134,2.23088699134576e-14,30.2044972505,-3.540953,1.389865
DCS,2,3,1,1,135,2.23088699134576e-14,44.2939873968,0.387246,1.190201
DCS,2,3,1,1,136,2.23088699134576e-14,22.7215089273,-4.061898,3.249135
DCS,2,3,1,1,137,2.23088699134576e-14,33.3914557987,1.227963,1.998757
DCS,2,3,1,1,138,2.23088699134576e-14,52.5924321536,-1.151191,0.525769
DCS,2,3,1,1,139,2.23088699134576e-14,135.4447104042,-1.284228,-1.253299
DCS,2,3,1,1,140,2.23088699134576e-14,175.0772415215,-1.192911,4.998847
DCS,2,3,1,1,141,2.23088699134576e-14,375.0475058547,0.836028,-3.917227
DCS,2,3,1,1,142,2.23088699134576e-14,13.2708910249,-2.195347,1.552462
DCS,2,3,1,1,143,2.23088699134576e-14,50.6435913813,-0.180200,0.492373
DCS,2,3,1,1,144,2.23088699134576e-14,12.7628336405,-0.333603,1.678840
DCS,2,3,1,1,145,2.23088699134576e-14,59.1091226015,-2.835316,0.545537
DCS,2,3,1,1,146,2.23088699134576e-14,9.5941110593,-3.428653,2.731853
DCS,2,3,1,1,147,2.23088699134576e-14,37.7156239362,-0.403217,0.799660
DCS,2,3,1,1,148,2.23088699134576e-14,57.9407444818,1.548823,3.532915
DCS,2,3,1,1,149,2.23088699134576e-14,62.0317993761,-1.440661,4.191896
DCS,2,3,1,1,150,2.23088699134576e-14,34.0218159479,-0.339641,3.334021
DCS,2,3,1,1,151,2.23088699134576e-14,19.4313932022,-1.256585,2.405266
DCS,2,3,1,1,152,2.23088699134576e-14,82.1087635870,3.436182,3.514940
DCS,2,3,1,1,153,2.23088699134576e-14,162.5866422029,-3.162161,4.828998
DCS,2,3,1,1,154,2.23088699134576e-14,90.2970330199,-2.506957,-0.423757
DCS,2,3,1,1,155,2.23088699134576e-14,146.4666699289,-1.793421,4.634025
DCS,2,3,1,1,156,2.23088699134576e-14,107.7006829816,-4.875738,-0.583345
DCS,2,3,1,1,157,2.23088699134576e-14,173.6954161687,-0.933756,4.969140
DCS,2,3,1,1,158,2.23088699134576e-14,163.1155144497,-3.060508,4.948099
DCS,2,3,1,1,159,2.23088699134576e-14,325.6043609887,-1.035082,-3.401754
DCS,2,3,1,1,160,2.23088699134576e-14,26.6155371008,2.639364,2.639364
DCS,2,3,1,1,161,2.23088699134576e-14,33.8434572058,-1.973913,2.528589
DCS,2,3,1,1,162,2.23088699134576e-14,22.5900739962,-0.592254,2.015261
DCS,2,3,1,1,163,2.23088699134576e-14,15.3756713960,-1.202914,1.626149
DCS,2,3,1,1,164,2.23088699134576e-14,68.3971705598,-0.339588,-0.322135
DCS,2,3,1,1,165,2.23088699134576e-14,78.5451978218,-3.428653,-0.198291
DCS,2,3,1,1,166,2.23088699134576e-14,155.0462379458,0.636265,-1.504045
DCS,2,3,1,1,167,2.23088699134576e-14,328.7715828473,-0.333603,-3.610070
DCS,2,3,1,1,168,2.23088699134576e-14,93.0129952256,-3.466221,-0.428796
DCS,2,3,1,1,169,2.23088699134576e-14,25.1752459700,0.835933,1.379455
DCS,2,3,1,1,170,2.23088699134576e-14,17.4689493430,0.898640,1.958146
DCS,2,3,1,1,171,2.23088699134576e-14,14.1002936867,0.692033,2.032837
DCS,2,3,1,1,172,2.23088699134576e-14,42.1362554691,-3.854017,1.167483
DCS,2,3,1,1,173,2.23088699134576e-14,18.1162361246,-0.370905,2.405266
DCS,2,3,1,1,174,2.23088699134576e-14,35.2976781261,0.640152,3.184813
DCS,2,3,1,1,175,2.23088699134576e-14,13.5163241539,-4.061898,1.632353
DCS,2,3,1,1,176,2.23088699134576e-14,27.4817377955,-1.862109,1.936924
DCS,2,3,1,1,177,2.23088699134576e-14,18.8014200544,-3.963960,2.731806
DCS,2,3,1,1,178,2.23088699134576e-14,7.9336981182,-3.433782,2.608983
DCS,2,3,1,1,179,2.23088699134576e-14,27.9116552424,-4.991580,2.011504
DCS,2,3,1,1,180,2.23088699134576e-14,182.5695714606,-1.618896,-1.805068
DCS,2,3,1,1,181,2.23088699134576e-14,4.6301306965,-1.309468,2.017441
DCS,2,3,1,1,182,2.23088699134576e-14,28.8756744925,-3.168712,1.403595
DCS,2,3,1,1,183,2.23088699134576e-14,14.3476591215,0.690422,2.034261
DCS,2,3,1,1,184,2.23088699134576e-14,47.2501344349,0.837939,4.086944
DCS,2,3,1,1,185,2.23088699134576e-14,21.5579256685,-3.254894,2.521698
DCS,2,3,1,1,186,2.23088699134576e-14,16.9587122386,-3.198809,2.214467
DCS,2,3,1,1,187,2.23088699134576e-14,42.1333754010,-0.403217,0.945074
DCS,2,3,1,1,188,2.23088699134576e-14,20.2725758361,-2.081986,2.751874
DCS,2,3,1,1,189,2.23088699134576e-14,50.2184653763,-3.945324,0.492373
DCS,2,3,1,1,190,2.23088699134576e-14,46.2229388602,-1.161103,0.800653
DCS,2,3,1,1,191,2.23088699134576e-14,55.1850282298,-1.725589,3.532915
DCS,2,3,1,1,192,2.23088699134576e-14,406.4621103823,-1.440661,-4.326495
DCS,2,3,1,1,193,2.23088699134576e-14,62.0320987863,-0.781909,0.994307
DCS,2,3,1,1,194,2.23088699134576e-14,23.3862308546,-2.593438,2.402337
DCS,2,3,1,1,195,2.23088699134576e-14,16.5408637026,-3.274342,2.854953
DCS,2,3,1,1,196,2.23088699134576e-14,85.6039783465,-2.197540,-0.583345
DCS,2,3,1,1,197,2.23088699134576e-14,41.3052173316,-2.264472,3.514153
DCS,2,3,1,1,198,2.23088699134576e-14,62.8265099560,-3.115707,0.091301
DCS,2,3,1,1,199,2.23088699134576e-14,301.6192532941,-3.539626,-3.250285
DCS,2,3,1,1,200,2.23088699134576e-14,69.2779557447,-0.331377,-0.331377
DCS,2,3,1,1,201,2.23088699134576e-14,17.9389028227,-1.729227,1.967495
DCS,2,3,1,1,202,2.23088699134576e-14,12.9818774737,0.587976,2.017441
DCS,2,3,1,1,203,2.23088699134576e-14,7.2880806038,-2.418151,3.006205
DCS,2,3,1,1,204,2.23088699134576e-14,14.7741159262,-3.433782,1.549704
DCS,2,3,1,1,205,2.23088699134576e-14,18.0751091653,-1.172274,1.626149
DCS,2,3,1,1,206,2.23088699134576e-14,7.9887672944,-2.226660,2.245026
DCS,2,3,1,1,207,2.23088699134576e-14,30.5732415156,-2.114607,1.809746
DCS,2,3,1,1,208,2.23088699134576e-14,156.3608401995,0.636265,4.876648
DCS,2,3,1,1,209,2.23088699134576e-14,57.4125343387,-0.797545,1.026750
DCS,2,3,1,1,210,2.23088699134576e-14,148.4878885249,-2.195347,4.935441
DCS,2,3,1,1,211,2.23088699134576e-14,24.7440925137,-3.084533,2.213694
DCS,2,3,1,1,212,2.23088699134576e-14,92.1956450143,0.692033,-0.573530
DCS,2,3,1,1,213,2.23088699134576e-14,20.1520148926,-0.167695,2.931608
DCS,2,3,1,1,214,2.23088699134576e-14,17.7897780137,-2.192377,1.379455
DCS,2,3,1,1,215,2.23088699134576e-14,53.6312252226,0.898640,3.532916
DCS,2,3,1,1,216,2.23088699134576e-14,26.2710752716,0.862829,2.854953
DCS,2,3,1,1,217,2.23088699134576e-14,36.2769774384,-2.587656,3.717972
DCS,2,3,1,1,218,2.23088699134576e-14,23.1554432117,-4.049475,2.405266
DCS,2,3,1,1,219,2.23088699134576e-14,15.2412539973,0.468542,2.011794
DCS,2,3,1,1,220,2.23088699134576e-14,14.7012269168,-3.963960,1.999880
DCS,2,3,1,1,221,2.23088699134576e-14,51.0771311129,-2.081986,3.515530
DCS,2,3,1,1,222,2.23088699134576e-14,14.6035644954,-3.275398,2.861483
DCS,2,3,1,1,223,2.23088699134576e-14,63.3001111459,-3.097036,0.080489
DCS,2,3,1,1,224,2.23088699134576e-14,11.3099280243,-2.593438,1.983077
DCS,2,3,1,1,225,2.23088699134576e-14,40.2202757075,0.415373,0.842445
DCS,2,3,1,1,226,2.23088699134576e-14,122.6926762242,-1.354644,-1.203456
DCS,2,3,1,1,227,2.23088699134576e-14,27.9477197471,-2.561027,1.403595
DCS,2,3,1,1,228,2.23088699134576e-14,22.1266089351,-4.144998,3.412027
DCS,2,3,1,1,229,2.23088699134576e-14,25.8684377512,-3.623872,1.943662
DCS,2,3,1,1,230,2.23088699134576e-14,47.7658981088,-2.701608,3.620709
DCS,2,3,1,1,231,2.23088699134576e-14,77.5003831432,-2.168540,-0.216211
DCS,2,3,1,1,232,2.23088699134576e-14,3.3615527166,-2.273132,2.616237
DCS,2,3,1,1,233,2.23088699134576e-14,20.5865623904,0.492373,2.746186
DCS,2,3,1,1,234,2.23088699134576e-14,14.7170334610,-3.268363,1.704356
DCS,2,3,1,1,235,2.23088699134576e-14,20.3042075109,-3.220331,1.726191
DCS,2,3,1,1,236,2.23088699134576e-14,171.6747491954,-2.890955,4.812075
DCS,2,3,1,1,237,2.23088699134576e-14,29.5124908886,-2.000646,3.114964
DCS,2,3,1,1,238,2.23088699134576e-14,49.0536041563,-3.127657,4.068118
DCS,2,3,1,1,239,2.23088699134576e-14,11.4465984581,-2.317687,2.208328
DCS,2,3,1,1,240,2.23088699134576e-14,213.3586766059,-3.060508,-2.153423
DCS,2,3,1,1,241,2.23088699134576e-14,10.2409323253,-1.466715,2.616237
DCS,2,3,1,1,242,2.23088699134576e-14,12.5477191927,-2.594200,1.967495
DCS,2,3,1,1,243,2.23088699134576e-14,5.0722156896,-1.309468,1.960154
DCS,2,3,1,1,244,2.23088699134576e-14,37.4390712074,1.290925,2.035492
DCS,2,3,1,1,245,2.23088699134576e-14,11.2983064645,-2.124965,2.608983
DCS,2,3,1,1,246,2.23088699134576e-14,17.8012040558,0.490418,2.245026
DCS,2,3,1,1,247,2.23088699134576e-14,10.2083281998,-0.322137,2.038158
DCS,2,3,1,1,248,2.23088699134576e-14,72.0314805749,-3.633144,0.346874
DCS,2,3,1,1,249,2.23088699134576e-14,24.0551421507,-3.213491,1.754615
DCS,2,3,1,1,250,2.23088699134576e-14,7.4047962075,-2.154291,1.983077
DCS,2,3,1,1,251,2.23088699134576e-14,11.1413991438,-2.317687,1.696992
DCS,2,3,1,1,252,2.23088699134576e-14,28.7365930714,-0.590976,1.678840
DCS,2,3,1,1,253,2.23088699134576e-14,29.5435590628,-2.275359,3.651004
DCS,2,3,1,1,254,2.23088699134576e-14,22.1917377815,-2.714272,1.632353
DCS,2,3,1,1,255,2.23088699134576e-14,37.6759646955,-0.398484,0.798464
DCS,2,3,1,1,256,2.23088699134576e-14,21.3682487969,-2.133253,3.114973
DCS,2,3,1,1,257,2.23088699134576e-14,18.3652541683,-4.144165,2.861483
DCS,2,3,1,1,258,2.23088699134576e-14,23.1937433435,-0.768356,1.999880
DCS,2,3,1,1,259,2.23088699134576e-14,14.1823438207,-3.280391,1.704356
DCS,2,3,1,1,260,2.23088699134576e-14,16.5083156333,-3.273903,1.379455
DCS,2,3,1,1,261,2.23088699134576e-14,23.2727080700,0.291950,1.631517
DCS,2,3,1,1,262,2.23088699134576e-14,29.6754298704,0.468542,1.741643
DCS,2,3,1,1,263,2.23088699134576e-14,26.9050542693,-1.593224,2.854953
DCS,2,3,1,1,264,2.23088699134576e-14,10.0788941114,0.706667,1.983139
DCS,2,3,1,1,265,2.23088699134576e-14,6.9510373334,-4.120178,2.305188
DCS,2,3,1,1,266,2.23088699134576e-14,10.2892692942,-3.303878,2.874229
DCS,2,3,1,1,267,2.23088699134576e-14,68.4354035151,1.305452,3.925477
DCS,2,3,1,1,268,2.23088699134576e-14,5.5626138133,-2.253814,2.930659
DCS,2,3,1,1,269,2.23088699134576e-14,36.0150847944,-2.787766,3.420184
DCS,2,3,1,1,270,2.23088699134576e-14,38.2690257278,0.195167,3.412027
DCS,2,3,1,1,271,2.23088699134576e-14,40.5647822425,-0.865302,2.462684
DCS,2,3,1,1,272,2.23088699134576e-14,24.6301602922,-1.427276,2.497813
DCS,2,3,1,1,273,2.23088699134576e-14,80.1961977877,-1.930808,0.235758
DCS,2,3,1,1,274,2.23088699134576e-14,8.9286763136,-3.438561,2.924430
DCS,2,3,1,1,275,2.23088699134576e-14,31.9918315488,-1.919386,3.114964
DCS,2,3,1,1,276,2.23088699134576e-14,57.3491579690,-4.877204,0.799660
DCS,2,3,1,1,277,2.23088699134576e-14,25.4054194531,-1.890559,2.374372
DCS,2,3,1,1,278,2.23088699134576e-14,35.0931719447,-1.511535,1.477166
DCS,2,3,1,1,279,2.23088699134576e-14,10.0785885917,-4.298821,2.997154
DCS,2,3,1,1,280,2.23088699134576e-14,78.8480527321,3.847037,3.847037
DCS,2,3,1,1,281,2.23088699134576e-14,15.0216682111,0.465088,2.008526
DCS,2,3,1,1,282,2.23088699134576e-14,20.6950210416,-3.372672,2.125941
DCS,2,3,1,1,283,2.23088699134576e-14,18.5153855565,-1.309468,2.845862
DCS,2,3,1,1,284,2.23088699134576e-14,16.0834781651,-1.554785,2.930659
DCS,2,3,1,1,285,2.23088699134576e-14,25.4459957935,-2.791159,2.035492
DCS,2,3,1,1,286,2.23088699134576e-14,28.6407155578,-2.152207,2.814593
DCS,2,3,1,1,287,2.23088699134576e-14,43.5429207016,-2.154291,0.450173
DCS,2,3,1,1,288,2.23088699134576e-14,7.4851436546,-0.322118,2.608983
DCS,2,3,1,1,289,2.23088699134576e-14,8.7381621569,-4.228824,2.907352
DCS,2,3,1,1,290,2.23088699134576e-14,4.1939490913,-0.322137,2.304951
DCS,2,3,1,1,291,2.23088699134576e-14,23.8349630448,-3.828457,2.924430
DCS,2,3,1,1,292,2.23088699134576e-14,7.2441525404,-2.246928,2.731853
DCS,2,3,1,1,293,2.23088699134576e-14,15.1893027817,-4.060047,2.997154
DCS,2,3,1,1,294,2.23088699134576e-14,13.1755847141,0.706667,1.625902
DCS,2,3,1,1,295,2.23088699134576e-14,32.3546856707,-3.303878,0.803746
DCS,2,3,1,1,296,2.23088699134576e-14,21.3159079760,-2.181868,2.441032
DCS,2,3,1,1,297,2.23088699134576e-14,12.6837250770,-3.377890,1.696992
DCS,2,3,1,1,298,2.23088699134576e-14,7.0334272468,-0.333603,1.961804
DCS,2,3,1,1,299,2.23088699134576e-14,17.0669555156,-0.424213,1.552462
DCS,2,3,1,1,300,2.23088699134576e-14,13.9962660179,-4.061898,2.248409
DCS,2,3,1,1,301,2.23088699134576e-14,78.1711951319,3.846687,3.782223
DCS,2,3,1,1,302,2.23088699134576e-14,10.4806230249,-3.280391,1.560430
DCS,2,3,1,1,303,2.23088699134576e-14,137.5349818000,0.690422,4.671355
DCS,2,3,1,1,304,2.23088699134576e-14,5.3330040548,-0.385384,2.313004
DCS,2,3,1,1,305,2.23088699134576e-14,14.8442902820,-1.231306,3.013777
DCS,2,3,1,1,306,2.23088699134576e-14,96.9715692793,-3.175843,4.472607
DCS,2,3,1,1,307,2.23088699134576e-14,41.0465999232,-2.050680,3.458675
DCS,2,3,1,1,308,2.23088699134576e-14,1.0899704299,-2.265729,2.290457
DCS,2,3,1,1,309,2.23088699134576e-14,26.1185761391,2.775170,2.305360
DCS,2,3,1,1,310,2.23088699134576e-14,36.3525266090,-0.105510,1.726191
DCS,2,3,1,1,311,2.23088699134576e-14,27.3776872332,0.071584,1.976116
DCS,2,3,1,1,312,2.23088699134576e-14,27.5918832495,1.838624,2.923771
DCS,2,3,1,1,313,2.23088699134576e-14,59.0483132184,2.904569,3.715492
DCS,2,3,1,1,314,2.23088699134576e-14,41.6052859617,-3.676026,2.497813
DCS,2,3,1,1,315,2.23088699134576e-14,26.2199085156,-3.854383,2.583124
DCS,2,3,1,1,316,2.23088699134576e-14,35.5663106631,-4.522703,3.715206
DCS,2,3,1,1,317,2.23088699134576e-14,35.8251896589,-2.000646,1.866384
DCS,2,3,1,1,318,2.23088699134576e-14,39.5661424818,-3.973947,3.712787
DCS,2,3,1,1,319,2.23088699134576e-14,52.0743324288,-3.814932,0.799660
DCS,2,3,1,1,320,2.23088699134576e-14,81.6792267343,3.847037,1.189354
DCS,2,3,1,1,321,2.23088699134576e-14,4.6765666675,-2.265729,1.956978
DCS,2,3,1,1,322,2.23088699134576e-14,23.9025798502,-3.659818,2.616237
DCS,2,3,1,1,323,2.23088699134576e-14,8.1917918043,-4.248498,2.923775
DCS,2,3,1,1,324,2.23088699134576e-14,9.2576119432,-0.322137,2.896697
